book_id,count
188686,1
188685,1
188681,1
188678,1
182541,1
188671,1
188669,1
182538,1
188668,1
182540,1
188665,1
182636,1
188571,1
188782,1
188386,1
188380,1
188376,1
188375,1
182734,1
182737,1
188374,1
188369,1
182738,1
182740,1
188366,1
182742,1
188364,1
182747,1
188362,1
182749,1
188382,1
268086,1
188432,1
188394,1
182717,1
188425,1
188423,1
188414,1
188411,1
188410,1
182719,1
188406,1
188403,1
188402,1
188398,1
182726,1
268993,1
182728,1
182731,1
182751,1
188361,1
188359,1
188358,1
188337,1
182767,1
188330,1
182768,1
188329,1
268091,1
182769,1
182770,1
182772,1
182775,1
268093,1
182776,1
188328,1
268094,1
268095,1
188338,1
188340,1
268992,1
188352,1
188357,1
188356,1
182753,1
182754,1
188354,1
188353,1
188351,1
188341,1
182756,1
188349,1
182760,1
182762,1
188348,1
188344,1
188426,1
188433,1
188569,1
188531,1
182682,1
188527,1
188526,1
268995,1
182684,1
268085,1
188525,1
188522,1
182685,1
188521,1
188517,1
182687,1
182688,1
188515,1
182693,1
182679,1
188533,1
188436,1
182677,1
182644,1
182651,1
182656,1
188565,1
182667,1
182674,1
188559,1
188557,1
188555,1
188551,1
188549,1
188548,1
188547,1
188544,1
188542,1
188514,1
188512,1
268994,1
188507,1
188457,1
188456,1
188455,1
188454,1
188453,1
188449,1
188447,1
188445,1
188444,1
182703,1
182704,1
188442,1
182705,1
182710,1
188441,1
188463,1
182702,1
188464,1
182697,1
188504,1
188501,1
182696,1
188495,1
188494,1
188493,1
188490,1
188473,1
188487,1
188482,1
182698,1
188480,1
188477,1
182700,1
188781,1
188785,1
182284,1
182354,1
189074,1
268069,1
189070,1
189066,1
182358,1
182364,1
189065,1
182366,1
189061,1
189058,1
189056,1
182369,1
182372,1
182373,1
182374,1
189075,1
189079,1
189092,1
189080,1
269079,1
182337,1
269076,1
269073,1
182341,1
182343,1
182344,1
182346,1
182348,1
189083,1
269072,1
189082,1
269071,1
182353,1
189081,1
268072,1
189055,1
268074,1
189050,1
182403,1
189025,1
189021,1
182405,1
189020,1
268075,1
269057,1
269051,1
189019,1
268077,1
268078,1
189018,1
189017,1
189015,1
269050,1
189028,1
189030,1
189033,1
269061,1
189049,1
189046,1
189045,1
182382,1
269068,1
189044,1
189040,1
269059,1
182387,1
182389,1
182390,1
189038,1
189037,1
182396,1
189089,1
268067,1
269047,1
189148,1
189147,1
268057,1
189144,1
268059,1
189143,1
189138,1
189137,1
189136,1
189131,1
189130,1
189129,1
269104,1
269103,1
189128,1
269100,1
269105,1
189149,1
269080,1
189158,1
182286,1
189218,1
189213,1
189211,1
269114,1
269113,1
189199,1
189188,1
189182,1
189181,1
269112,1
189170,1
269110,1
189168,1
269108,1
189126,1
182304,1
269097,1
182305,1
189107,1
269089,1
189103,1
269088,1
189102,1
189101,1
189099,1
182327,1
269086,1
189096,1
269083,1
182332,1
268066,1
189095,1
189094,1
189109,1
182319,1
182317,1
182314,1
268061,1
269096,1
189120,1
269095,1
189119,1
269094,1
182315,1
189112,1
269091,1
268062,1
189118,1
189114,1
268063,1
268064,1
269048,1
269044,1
188786,1
182497,1
188871,1
188870,1
188869,1
188868,1
188864,1
269027,1
269026,1
182500,1
268081,1
269022,1
188855,1
188853,1
188852,1
188850,1
188847,1
188872,1
188874,1
188914,1
188881,1
182487,1
188912,1
188911,1
182489,1
188909,1
188908,1
188907,1
188902,1
188898,1
182490,1
188896,1
269028,1
188895,1
188894,1
182495,1
182503,1
268082,1
188845,1
188844,1
188817,1
269018,1
269016,1
188814,1
268084,1
188810,1
188807,1
269015,1
188799,1
188797,1
188795,1
188794,1
188791,1
188790,1
188789,1
269019,1
182521,1
182516,1
188829,1
188840,1
188836,1
188835,1
188832,1
182509,1
188830,1
182511,1
182514,1
188826,1
188825,1
269021,1
188824,1
188823,1
188821,1
182481,1
188917,1
269043,1
182451,1
188998,1
269040,1
182454,1
269037,1
269036,1
188992,1
188989,1
188988,1
188982,1
269034,1
188981,1
188980,1
188977,1
269033,1
188975,1
269041,1
189001,1
182474,1
182450,1
182427,1
182431,1
189014,1
189013,1
182433,1
268080,1
182435,1
189012,1
182439,1
182440,1
189010,1
182441,1
182442,1
189002,1
182447,1
188973,1
182457,1
182458,1
182459,1
188936,1
188935,1
188932,1
188930,1
188927,1
188926,1
269030,1
188924,1
188923,1
269029,1
182470,1
182471,1
182473,1
188922,1
188920,1
188938,1
188940,1
188941,1
182460,1
188972,1
188971,1
188969,1
188966,1
188965,1
188964,1
188962,1
188945,1
188958,1
269032,1
188954,1
188952,1
269031,1
188948,1
181587,1
181585,1
181584,1
267641,1
180447,1
190542,1
180449,1
180452,1
190541,1
180454,1
267648,1
180455,1
267651,1
180457,1
190533,1
180463,1
180468,1
190530,1
180469,1
267642,1
269436,1
190581,1
190544,1
180432,1
180435,1
180437,1
190574,1
180440,1
190570,1
190569,1
180441,1
180442,1
267639,1
190568,1
267640,1
190554,1
180443,1
190552,1
190529,1
267652,1
190528,1
190523,1
269433,1
180498,1
190501,1
190500,1
180502,1
180503,1
190499,1
190498,1
190497,1
180505,1
190495,1
180508,1
180509,1
190487,1
267658,1
180497,1
180495,1
269434,1
180479,1
180470,1
180471,1
180474,1
190520,1
190519,1
180477,1
190509,1
190502,1
180485,1
180486,1
180489,1
267655,1
180490,1
180493,1
190580,1
190583,1
180514,1
190616,1
180347,1
180348,1
180349,1
190615,1
180359,1
180363,1
180364,1
180365,1
180367,1
190612,1
190608,1
190607,1
180368,1
267635,1
190602,1
180344,1
180342,1
180430,1
180341,1
180320,1
180323,1
267628,1
190633,1
267629,1
180326,1
267631,1
180327,1
180328,1
190629,1
267634,1
180332,1
180337,1
190625,1
180339,1
180373,1
267636,1
180374,1
180380,1
190589,1
180414,1
180417,1
180418,1
180419,1
180420,1
180422,1
180423,1
180425,1
180426,1
180427,1
190588,1
190585,1
267638,1
180428,1
180413,1
190594,1
190595,1
180393,1
180382,1
180384,1
180385,1
180386,1
180390,1
180392,1
267637,1
180412,1
180395,1
180397,1
180400,1
180402,1
180405,1
180406,1
180512,1
267660,1
190634,1
269422,1
267681,1
190374,1
269417,1
190373,1
190372,1
190371,1
190370,1
180626,1
269412,1
269411,1
269409,1
190369,1
269408,1
190368,1
190367,1
190375,1
267680,1
190403,1
180623,1
190398,1
190396,1
180613,1
267679,1
180615,1
190390,1
190389,1
180618,1
190388,1
190387,1
180620,1
269423,1
190385,1
190383,1
190381,1
190365,1
190364,1
190363,1
190359,1
180651,1
269400,1
180653,1
180655,1
190313,1
180658,1
190311,1
190310,1
267683,1
180663,1
180667,1
269398,1
190309,1
190307,1
190306,1
267682,1
190316,1
190319,1
190347,1
190357,1
190356,1
190354,1
190353,1
190349,1
269402,1
190346,1
190326,1
190344,1
269401,1
180646,1
190336,1
180650,1
190332,1
180611,1
190405,1
180516,1
267664,1
180538,1
267666,1
180539,1
267667,1
267668,1
180540,1
180543,1
267671,1
190472,1
267673,1
180545,1
180546,1
267674,1
190469,1
190467,1
267665,1
180537,1
190406,1
180534,1
180517,1
180518,1
190486,1
190483,1
190481,1
190478,1
269432,1
190477,1
190474,1
190473,1
180526,1
180529,1
180531,1
180532,1
267662,1
180549,1
180551,1
190466,1
180553,1
180585,1
190442,1
190441,1
190434,1
180589,1
267677,1
180603,1
190431,1
180607,1
267678,1
190425,1
190423,1
190417,1
269428,1
190414,1
190443,1
269429,1
190449,1
180570,1
180556,1
267675,1
180562,1
180567,1
180568,1
190459,1
267676,1
180579,1
180572,1
190454,1
190453,1
190452,1
190451,1
190450,1
180319,1
180317,1
267924,1
180058,1
190807,1
190806,1
180060,1
190803,1
180061,1
180062,1
180064,1
180066,1
190801,1
269446,1
180078,1
190800,1
180084,1
190794,1
190792,1
190808,1
180057,1
190844,1
180055,1
190840,1
190837,1
267567,1
190836,1
190824,1
190823,1
190822,1
180047,1
267568,1
190816,1
180048,1
190813,1
190812,1
190811,1
190810,1
190780,1
267569,1
180085,1
190777,1
190760,1
190759,1
180105,1
180106,1
180108,1
190756,1
180110,1
267574,1
180111,1
180112,1
190752,1
180113,1
269441,1
180117,1
180120,1
180104,1
267570,1
180102,1
180095,1
180086,1
269445,1
180090,1
180092,1
190771,1
180094,1
269442,1
180101,1
180097,1
190769,1
180099,1
180100,1
190768,1
190766,1
190841,1
190845,1
180123,1
267547,1
180003,1
180004,1
267550,1
180006,1
190894,1
180007,1
267551,1
267552,1
180011,1
190891,1
180013,1
267554,1
267555,1
267556,1
190884,1
267549,1
180002,1
180044,1
180000,1
179990,1
269453,1
179992,1
267538,1
179993,1
179994,1
267540,1
179995,1
267543,1
267544,1
179996,1
267545,1
179997,1
267546,1
179998,1
267558,1
180017,1
180019,1
190879,1
180033,1
267562,1
180035,1
190853,1
267563,1
180036,1
180037,1
180038,1
269449,1
267564,1
267565,1
190850,1
269447,1
180042,1
190846,1
267561,1
180032,1
180031,1
267559,1
190877,1
190876,1
190874,1
190864,1
180021,1
180022,1
269451,1
180030,1
180027,1
190860,1
190859,1
190857,1
267560,1
190856,1
190751,1
190749,1
180315,1
180237,1
180243,1
180244,1
180245,1
180246,1
180250,1
180256,1
267601,1
267602,1
180258,1
180260,1
180267,1
267603,1
190665,1
190662,1
180276,1
190669,1
190671,1
267593,1
180236,1
190689,1
180225,1
180226,1
180227,1
267594,1
190681,1
180229,1
190680,1
190679,1
180230,1
180233,1
267597,1
180234,1
180235,1
267600,1
267604,1
180277,1
180278,1
180279,1
180304,1
190640,1
267613,1
267614,1
267616,1
180305,1
267617,1
180307,1
267618,1
180309,1
180311,1
180312,1
267621,1
180314,1
267624,1
190642,1
190643,1
267612,1
190658,1
267605,1
180280,1
180281,1
190661,1
180288,1
180291,1
190657,1
190645,1
190650,1
267607,1
267608,1
267609,1
190647,1
180296,1
180224,1
190692,1
180124,1
180139,1
190720,1
180144,1
190719,1
180147,1
180153,1
180159,1
190718,1
180160,1
190717,1
267578,1
190716,1
190715,1
190714,1
180163,1
190713,1
180143,1
190721,1
180223,1
180138,1
190747,1
190745,1
269440,1
267575,1
180126,1
190741,1
180128,1
180129,1
190740,1
180132,1
267576,1
180134,1
190724,1
180137,1
190723,1
180164,1
190712,1
190710,1
180165,1
190700,1
180209,1
180211,1
180213,1
180217,1
180220,1
267585,1
190699,1
190697,1
190694,1
180222,1
267588,1
267589,1
267591,1
190693,1
180205,1
180202,1
180198,1
180177,1
180167,1
190708,1
180171,1
267579,1
190707,1
190706,1
180178,1
190701,1
180182,1
267582,1
180188,1
190705,1
180194,1
180196,1
267684,1
267686,1
267697,1
181297,1
190042,1
181298,1
181299,1
190040,1
190035,1
181305,1
267824,1
181307,1
190032,1
181312,1
267826,1
181313,1
181314,1
267827,1
181319,1
190043,1
267822,1
190055,1
181291,1
267806,1
181280,1
181281,1
267807,1
181283,1
190051,1
181285,1
190049,1
181289,1
267808,1
190048,1
267809,1
267814,1
190046,1
267818,1
181321,1
181325,1
267830,1
267832,1
267842,1
267843,1
181352,1
267845,1
269309,1
267848,1
267849,1
190009,1
190008,1
267850,1
267851,1
267852,1
269306,1
269305,1
269304,1
267841,1
181351,1
267840,1
181335,1
190029,1
190028,1
181330,1
267833,1
190024,1
181331,1
181336,1
181347,1
190023,1
181341,1
267836,1
269310,1
267838,1
190018,1
181278,1
181273,1
189996,1
181176,1
190093,1
181185,1
190092,1
190091,1
181186,1
181188,1
181192,1
190090,1
181193,1
181194,1
181197,1
190089,1
190088,1
181202,1
181204,1
190095,1
190099,1
190056,1
190101,1
267789,1
181155,1
267791,1
267793,1
269318,1
190111,1
267794,1
267795,1
267796,1
181167,1
190104,1
181170,1
181171,1
269317,1
190102,1
269315,1
181210,1
267802,1
267803,1
181237,1
190067,1
190066,1
181243,1
190064,1
190063,1
181250,1
181252,1
181255,1
181256,1
181262,1
181267,1
190058,1
181271,1
190057,1
190068,1
269311,1
190070,1
181222,1
181212,1
190086,1
267804,1
190082,1
181218,1
269313,1
269312,1
190073,1
190078,1
181227,1
267805,1
181231,1
181232,1
190075,1
269303,1
189995,1
267698,1
181494,1
267897,1
267898,1
181499,1
181501,1
189916,1
189914,1
181506,1
269274,1
267899,1
267904,1
189907,1
181512,1
181515,1
181516,1
181525,1
181496,1
269275,1
267891,1
267896,1
181473,1
181476,1
181478,1
181480,1
189927,1
269280,1
181484,1
189926,1
189925,1
181488,1
181489,1
189919,1
267894,1
267895,1
269277,1
267905,1
267906,1
181527,1
267907,1
181558,1
267919,1
189882,1
181567,1
189881,1
189879,1
181571,1
181572,1
189875,1
181575,1
181576,1
269268,1
189872,1
189871,1
189869,1
267917,1
181557,1
269271,1
267909,1
267908,1
181532,1
189899,1
181533,1
181535,1
189898,1
189892,1
267916,1
181542,1
181544,1
267910,1
181546,1
189889,1
189888,1
189929,1
189932,1
181362,1
189973,1
267857,1
269289,1
267858,1
267860,1
269288,1
189965,1
267861,1
189964,1
181402,1
181403,1
189962,1
181408,1
189961,1
267862,1
181410,1
181393,1
189974,1
181463,1
181389,1
189993,1
189990,1
267853,1
181366,1
189987,1
181368,1
269302,1
181374,1
181377,1
181380,1
269297,1
181383,1
189981,1
189979,1
189978,1
189960,1
267863,1
181411,1
181412,1
181437,1
181438,1
269284,1
269283,1
181448,1
189942,1
181449,1
189938,1
181453,1
181454,1
267881,1
267882,1
181459,1
267890,1
189934,1
267878,1
267876,1
181433,1
181425,1
267867,1
267868,1
181415,1
181416,1
181424,1
267869,1
189954,1
181431,1
181427,1
189952,1
189951,1
267870,1
267872,1
181430,1
181153,1
181151,1
190118,1
190234,1
267732,1
180782,1
190230,1
267733,1
180788,1
269360,1
269359,1
180798,1
180800,1
180806,1
180807,1
190226,1
190224,1
269353,1
180811,1
267731,1
190235,1
269365,1
190236,1
180747,1
267726,1
180750,1
180751,1
180754,1
180761,1
269364,1
190243,1
180766,1
180769,1
269362,1
269361,1
180779,1
190239,1
267730,1
180814,1
180817,1
180818,1
267734,1
267743,1
180847,1
190214,1
180848,1
180849,1
267744,1
267745,1
180853,1
180856,1
180860,1
180862,1
190213,1
180863,1
180864,1
180865,1
269349,1
267741,1
180837,1
180822,1
180819,1
180820,1
267735,1
267736,1
190223,1
267737,1
190220,1
269350,1
269351,1
190219,1
180825,1
180826,1
180835,1
190215,1
180744,1
269368,1
190119,1
180698,1
190296,1
190295,1
190290,1
269378,1
190289,1
180705,1
267707,1
180706,1
180708,1
267708,1
267710,1
267711,1
180709,1
267713,1
267714,1
267706,1
267705,1
269370,1
180692,1
180670,1
267702,1
190305,1
190304,1
180674,1
180679,1
180681,1
269396,1
190302,1
190301,1
269387,1
269386,1
190299,1
190298,1
267704,1
180711,1
180712,1
190283,1
180717,1
180730,1
190252,1
190251,1
180734,1
267719,1
190248,1
267720,1
267721,1
267722,1
180735,1
269371,1
180737,1
267723,1
267725,1
180739,1
269373,1
269376,1
190254,1
269377,1
190281,1
190279,1
190272,1
180718,1
180719,1
267715,1
190271,1
190259,1
180724,1
180726,1
190269,1
190268,1
190263,1
190261,1
190212,1
180866,1
180867,1
181075,1
267776,1
181082,1
181083,1
190166,1
190163,1
190161,1
181085,1
181087,1
269333,1
267777,1
190156,1
267778,1
190153,1
190152,1
267781,1
181076,1
267774,1
180868,1
267773,1
190173,1
267772,1
181036,1
190172,1
181041,1
181042,1
190171,1
181056,1
181060,1
181061,1
190169,1
190168,1
181064,1
190167,1
181065,1
190151,1
190149,1
190148,1
190147,1
181127,1
181132,1
267784,1
190134,1
190131,1
181136,1
181141,1
267787,1
181142,1
190127,1
181143,1
190126,1
269320,1
190125,1
190122,1
190136,1
267783,1
190137,1
181116,1
190145,1
190144,1
181106,1
190143,1
190141,1
181110,1
190140,1
269324,1
190139,1
181117,1
267782,1
190138,1
181118,1
181124,1
181032,1
267771,1
181031,1
180934,1
267749,1
190202,1
190197,1
190195,1
190193,1
180917,1
180918,1
190192,1
180919,1
190191,1
267750,1
267751,1
180927,1
267754,1
180928,1
190203,1
190205,1
180906,1
180884,1
180870,1
269346,1
269345,1
180877,1
180878,1
180880,1
190211,1
267748,1
180893,1
180898,1
180899,1
180900,1
267747,1
180903,1
180929,1
180944,1
267770,1
190190,1
181000,1
181006,1
267765,1
267766,1
181008,1
181010,1
181011,1
269340,1
181015,1
181017,1
190178,1
190176,1
190175,1
267768,1
267769,1
180996,1
180994,1
180992,1
190185,1
267755,1
180947,1
267757,1
180951,1
180958,1
267758,1
267760,1
267763,1
180971,1
180975,1
180979,1
180984,1
180985,1
190180,1
188327,1
188326,1
188325,1
186702,1
268756,1
268755,1
186698,1
186697,1
184607,1
184609,1
184610,1
186691,1
268530,1
186682,1
186681,1
184611,1
186680,1
268531,1
184612,1
184603,1
186705,1
268760,1
186706,1
184573,1
186720,1
186719,1
184575,1
184579,1
184582,1
184587,1
268758,1
186713,1
184591,1
184593,1
186712,1
186711,1
268757,1
184601,1
184613,1
268532,1
268753,1
268752,1
268746,1
186635,1
268744,1
184635,1
184641,1
184642,1
184643,1
186634,1
184650,1
184653,1
268743,1
268538,1
268539,1
268540,1
186621,1
184633,1
268748,1
186642,1
268749,1
186663,1
186662,1
186661,1
268534,1
184620,1
186658,1
268535,1
186652,1
184623,1
186654,1
184625,1
184626,1
184628,1
268536,1
184566,1
184565,1
184658,1
184491,1
184492,1
184495,1
268766,1
184498,1
186817,1
186811,1
184500,1
186810,1
186809,1
184505,1
268763,1
184514,1
186797,1
268520,1
186787,1
186819,1
186830,1
184564,1
186831,1
184471,1
184474,1
186855,1
184475,1
186851,1
184480,1
186849,1
268514,1
186845,1
184481,1
268770,1
268515,1
268516,1
184482,1
268519,1
184521,1
186784,1
184522,1
186783,1
186766,1
186758,1
184544,1
184547,1
184551,1
184552,1
186751,1
186749,1
184553,1
184554,1
186745,1
186735,1
184557,1
268528,1
184559,1
186769,1
186771,1
186773,1
186774,1
268521,1
186781,1
184527,1
186778,1
186776,1
268524,1
184528,1
268761,1
268762,1
268525,1
184531,1
184539,1
184542,1
184543,1
186619,1
268541,1
268510,1
186550,1
186541,1
184764,1
186540,1
184765,1
186539,1
186538,1
186536,1
186535,1
186527,1
184770,1
186526,1
186525,1
184771,1
184773,1
184774,1
186549,1
184763,1
186563,1
184761,1
268570,1
268731,1
184742,1
186560,1
184744,1
184748,1
184749,1
268571,1
268728,1
186556,1
184751,1
184753,1
184754,1
186553,1
186551,1
184777,1
186523,1
184780,1
186519,1
184794,1
184796,1
186481,1
186480,1
186475,1
184802,1
184803,1
186473,1
184804,1
268577,1
184810,1
268726,1
184811,1
186463,1
186461,1
186483,1
268727,1
184793,1
184785,1
186506,1
268572,1
186505,1
184781,1
186504,1
184784,1
184786,1
268576,1
184789,1
186488,1
184790,1
184792,1
186484,1
268574,1
268569,1
268732,1
268542,1
268552,1
184683,1
184684,1
186598,1
268739,1
268553,1
268736,1
184686,1
184689,1
184690,1
186592,1
268554,1
184695,1
186591,1
184697,1
186589,1
184682,1
184676,1
184741,1
268550,1
268544,1
186618,1
268742,1
186609,1
184663,1
184666,1
268545,1
184668,1
268548,1
268741,1
186608,1
184673,1
184674,1
186603,1
186602,1
186588,1
184698,1
268556,1
184700,1
184723,1
184726,1
184727,1
184728,1
184730,1
184732,1
184735,1
184738,1
268560,1
268564,1
184739,1
186571,1
268565,1
186567,1
268733,1
184722,1
186574,1
184719,1
186578,1
184701,1
186586,1
186584,1
186580,1
184703,1
186579,1
268734,1
184718,1
186577,1
186576,1
186575,1
184705,1
184706,1
184710,1
268512,1
186858,1
184042,1
184163,1
187118,1
184171,1
187112,1
187110,1
268421,1
184184,1
187109,1
187108,1
268422,1
184189,1
268423,1
184192,1
187107,1
187105,1
187103,1
187121,1
268419,1
184134,1
184158,1
187129,1
268402,1
187128,1
184139,1
268412,1
184140,1
268414,1
268793,1
184146,1
184151,1
268416,1
268417,1
268418,1
187125,1
187124,1
184196,1
268790,1
184197,1
268428,1
187072,1
184222,1
184223,1
187070,1
184224,1
268439,1
184225,1
187069,1
187068,1
268443,1
268445,1
187062,1
187059,1
187056,1
184235,1
184211,1
187077,1
187080,1
268429,1
184199,1
187096,1
184200,1
187095,1
187094,1
187086,1
187084,1
187081,1
184203,1
184207,1
268431,1
268435,1
187083,1
187082,1
184138,1
268400,1
184236,1
268376,1
184067,1
184069,1
268799,1
268378,1
187210,1
187209,1
184079,1
187205,1
268379,1
184081,1
184082,1
187204,1
187198,1
268380,1
187197,1
187214,1
268375,1
187132,1
268374,1
187232,1
187226,1
184045,1
268363,1
268365,1
268367,1
268370,1
184048,1
268802,1
268373,1
187225,1
268801,1
184057,1
184060,1
187215,1
268384,1
184083,1
184085,1
187195,1
187158,1
184122,1
184126,1
187156,1
184127,1
184128,1
268797,1
268397,1
184132,1
268399,1
187146,1
187144,1
187141,1
268796,1
187136,1
187159,1
184119,1
268396,1
184101,1
184092,1
187193,1
187186,1
184100,1
268386,1
187181,1
268391,1
187162,1
184109,1
187178,1
202826,1
268394,1
187165,1
268395,1
187048,1
187047,1
184467,1
186919,1
184400,1
186912,1
186911,1
184401,1
184404,1
186910,1
268486,1
186905,1
268487,1
186902,1
268488,1
184407,1
184408,1
186898,1
268493,1
186917,1
184397,1
184353,1
184392,1
184362,1
184364,1
184375,1
184377,1
184381,1
268785,1
184383,1
268480,1
184386,1
186928,1
184387,1
184389,1
184390,1
268482,1
184391,1
186897,1
186896,1
184416,1
184417,1
186877,1
186872,1
186866,1
186865,1
184436,1
186864,1
184446,1
268507,1
184447,1
184451,1
268508,1
184464,1
268773,1
268771,1
184466,1
268774,1
268506,1
186879,1
184421,1
186885,1
268498,1
186884,1
184419,1
184420,1
186881,1
184425,1
186880,1
268499,1
268776,1
184428,1
268502,1
184430,1
268505,1
186930,1
184347,1
184240,1
187025,1
184272,1
187014,1
187013,1
184273,1
268789,1
187009,1
268451,1
187001,1
184276,1
186994,1
268453,1
184288,1
184291,1
268456,1
186991,1
184267,1
187026,1
268787,1
184265,1
268447,1
184241,1
187043,1
187041,1
187040,1
187037,1
184244,1
187033,1
187032,1
268448,1
184256,1
184260,1
268450,1
187028,1
184263,1
268788,1
184300,1
186989,1
268458,1
186953,1
184326,1
184329,1
184330,1
268467,1
268470,1
268472,1
184332,1
268475,1
186937,1
184343,1
184345,1
186934,1
268477,1
184346,1
184322,1
268465,1
268464,1
268461,1
268460,1
184304,1
186982,1
184307,1
184308,1
186964,1
184310,1
268463,1
186963,1
184313,1
184314,1
184320,1
186961,1
184321,1
184815,1
186460,1
186456,1
185749,1
185745,1
268663,1
185105,1
185106,1
185108,1
185736,1
185109,1
185110,1
185112,1
185115,1
185118,1
185119,1
185727,1
185725,1
185724,1
185748,1
268668,1
185775,1
185103,1
185772,1
185768,1
185093,1
185094,1
185096,1
185098,1
185765,1
185763,1
185761,1
185759,1
185101,1
185758,1
185102,1
185757,1
185756,1
268662,1
268661,1
185717,1
185713,1
185125,1
185671,1
185670,1
185127,1
185669,1
185664,1
185128,1
185133,1
185661,1
185136,1
185652,1
185139,1
185650,1
185144,1
185145,1
185673,1
185677,1
185678,1
268647,1
185120,1
185709,1
185121,1
185122,1
185708,1
268660,1
185699,1
268655,1
185123,1
185697,1
185695,1
185693,1
185679,1
185124,1
185774,1
185778,1
185632,1
185067,1
185069,1
268681,1
185868,1
185867,1
185865,1
185863,1
185851,1
268677,1
185849,1
185847,1
185840,1
185071,1
185835,1
185834,1
185832,1
185875,1
185881,1
185779,1
185066,1
185904,1
268688,1
268687,1
185057,1
185900,1
185058,1
185892,1
185890,1
185059,1
268634,1
185060,1
268637,1
268639,1
185064,1
185065,1
185831,1
268675,1
268674,1
185073,1
185805,1
185086,1
185804,1
185799,1
185798,1
185788,1
185787,1
185786,1
185089,1
185090,1
268644,1
185091,1
185780,1
185092,1
268646,1
185083,1
185082,1
185081,1
268642,1
185074,1
185824,1
185076,1
185821,1
268673,1
185819,1
185077,1
268670,1
185816,1
185079,1
185815,1
268672,1
185080,1
185807,1
185644,1
185146,1
186454,1
185228,1
185418,1
185416,1
185234,1
185413,1
185404,1
185403,1
185399,1
185395,1
185392,1
185238,1
185245,1
185390,1
185389,1
185388,1
185387,1
185419,1
185224,1
185458,1
185424,1
185186,1
185187,1
185451,1
185192,1
185193,1
185445,1
185194,1
185441,1
185440,1
185437,1
185197,1
185429,1
185199,1
185425,1
185208,1
185380,1
185378,1
185370,1
185252,1
185292,1
185348,1
185347,1
185297,1
185299,1
185344,1
185304,1
185338,1
185306,1
185337,1
185334,1
185310,1
185314,1
185331,1
185323,1
185291,1
185354,1
185287,1
185360,1
185369,1
185253,1
185255,1
185364,1
185363,1
185267,1
185359,1
185282,1
268651,1
268652,1
185269,1
185274,1
185279,1
185357,1
185456,1
185460,1
185147,1
185590,1
185158,1
185159,1
185585,1
185160,1
185576,1
185161,1
185162,1
185575,1
185574,1
185163,1
185570,1
185565,1
185564,1
185164,1
185559,1
185589,1
185594,1
185461,1
185156,1
185621,1
185619,1
185148,1
185617,1
185608,1
268650,1
185606,1
185149,1
185150,1
185600,1
185151,1
185153,1
185154,1
185599,1
185598,1
185558,1
185554,1
185166,1
185553,1
185176,1
185177,1
185515,1
185511,1
185509,1
185504,1
185178,1
185179,1
185494,1
185182,1
185485,1
185478,1
185183,1
185184,1
185463,1
185175,1
185517,1
185174,1
185169,1
185549,1
185548,1
185547,1
185167,1
185538,1
185533,1
185532,1
185171,1
185531,1
185528,1
185170,1
185526,1
185525,1
185524,1
268631,1
268630,1
185056,1
186287,1
268721,1
184938,1
186284,1
268607,1
184939,1
268608,1
184942,1
268610,1
268611,1
268720,1
186282,1
186276,1
186275,1
186271,1
184944,1
184937,1
184935,1
186320,1
186288,1
184901,1
184902,1
184909,1
186318,1
184918,1
186316,1
268603,1
184922,1
184926,1
186298,1
184928,1
186296,1
268604,1
186293,1
184932,1
184947,1
186270,1
186267,1
184949,1
184958,1
184959,1
268615,1
186203,1
186202,1
186199,1
186197,1
184960,1
184963,1
186187,1
184966,1
186181,1
184967,1
186168,1
184971,1
186204,1
186205,1
186206,1
186235,1
186260,1
186256,1
268718,1
186250,1
184954,1
186236,1
186233,1
184956,1
186232,1
186230,1
184955,1
186221,1
268717,1
186213,1
184896,1
186321,1
185905,1
186405,1
186404,1
268582,1
186403,1
186401,1
268583,1
184841,1
268587,1
184842,1
184843,1
184852,1
184856,1
184858,1
268722,1
268589,1
268590,1
184836,1
186410,1
184890,1
186427,1
184817,1
184819,1
268724,1
186447,1
184820,1
184824,1
186446,1
184828,1
268578,1
186430,1
184830,1
186429,1
184831,1
184833,1
268580,1
186398,1
186397,1
186395,1
184859,1
184866,1
268595,1
186352,1
268597,1
268598,1
186345,1
186343,1
186341,1
184867,1
186338,1
186331,1
186328,1
186323,1
268599,1
184877,1
184865,1
186357,1
186358,1
186373,1
184860,1
186388,1
186385,1
186384,1
268591,1
186375,1
186372,1
186360,1
184861,1
186371,1
184864,1
186369,1
186366,1
268594,1
186166,1
268617,1
186163,1
268625,1
186018,1
186017,1
268700,1
268627,1
268698,1
185024,1
186013,1
186010,1
185025,1
186009,1
186007,1
268628,1
186003,1
268697,1
268695,1
186020,1
186022,1
186162,1
186023,1
186048,1
268709,1
186045,1
185018,1
186044,1
186041,1
186036,1
186035,1
268706,1
185021,1
186031,1
186026,1
186024,1
268705,1
268702,1
268694,1
185999,1
268692,1
268690,1
185052,1
268629,1
185945,1
185933,1
185930,1
185926,1
185925,1
185921,1
185054,1
185918,1
185916,1
185912,1
185055,1
268689,1
185909,1
185051,1
185949,1
185050,1
185039,1
185994,1
185030,1
185992,1
185989,1
185980,1
185038,1
185975,1
185952,1
185969,1
185043,1
185960,1
185958,1
185955,1
185049,1
185017,1
185011,1
186049,1
184992,1
186138,1
186136,1
186133,1
186131,1
268619,1
186130,1
186122,1
184989,1
268620,1
