,author_name,author_id
50251,Jai Sen,50251
50252,Cris Evatt,50252
50253,Buck Peterson,50253
50254,Billeh Nickerson,50254
50255,"Davina, Ph.D. Kotulski",50255
50256,Muriel L. Feelings,50256
50257,Louise Tate King,50257
50258,Trebor Healey,50258
50259,Adam Phillips,50259
50260,Richard Young,50260
50261,Thomas Cowan,50261
50262,Alice Rigan,50262
50263,Susan Ishige,50263
50264,Nigel Browning,50264
50265,Christina Cordaire,50265
50266,Dave Meurer,50266
50267,Craig Chester,50267
50268,Claude Francis,50268
50269,Brian Dubois,50269
50270,Rebecca Paisley,50270
50271,Gahan Wilson,50271
50272,Maxime De LA Falaise,50272
50273,Vittorio Lingiardi,50273
50274,Ivan Hodge,50274
50275,Tom Long,50275
50276,Dorien Grey,50276
50277,Peter Spier,50277
50278,Bobbie Combs,50278
50279,Phillip Scott,50279
50280,Elizabeth Ryan,50280
50281,DAVID DAY,50281
50282,Beverly Coyle,50282
50283,Joni Miller,50283
50284,Josh Thomas,50284
50285,Helen Brody,50285
50286,C. Northcote Parkinson,50286
50287,Stephen Schecter,50287
50288,Jon Jeffrey,50288
50289,Maggy Halliday,50289
50290,Willem Lange,50290
50291,Michael Hague,50291
50292,Anne Taintor,50292
50293,Judith Adler,50293
50294,Connie Leas,50294
50295,Dede Wilson,50295
50296,Matthew Stadler,50296
50297,Tony Fennelly,50297
50298,Joan Powers,50298
50299,Libby Phillips Meggs,50299
50300,Guy L. Jr. Steele,50300
50301,Joel Perry,50301
50302,Charles J. Jordan,50302
50303,Randy Sue Coburn,50303
50304,Ray Montgomery,50304
50305,Andrew Calimach,50305
50306,Charles L. McNichols,50306
50307,Mark Rein-Hagen,50307
50308,Sally Laity,50308
50309,T.R. Witomski,50309
50310,Rochelle H. Schwab,50310
50311,Thomas S.  Roche,50311
50312,Virginia M. Friedman,50312
50313,Ann Dukthas,50313
50314,Gregory Arthur Baer,50314
50315,Charlene C. Giannetti,50315
50316,Roger M. Knutson,50316
50317,Martin Rowson,50317
50318,Marie Harris,50318
50319,T. H. Lain,50319
50320,Eric Clark,50320
50321,Karen Drogin,50321
50322,William L. Masterton,50322
50323,James Asal,50323
50324,Patrick Merla,50324
50325,Stephen Puleo,50325
50326,Ralph A. Lewin,50326
50327,Roy Wandelmaier,50327
50328,Scott Allie,50328
50329,Karl Wurf,50329
50330,Peter Wells,50330
50331,Margaret Spurling,50331
50332,Bill Scheft,50332
50333,Judith Byron Schachner,50333
50334,Carol Gregor,50334
50335,Nancy Armstrong,50335
50336,Miles Tripp,50336
50337,Karl Wagner,50337
50338,Frankie Frankeny,50338
50339,Mike Smith,50339
50340,Joe LeSueur,50340
50341,Todd Brown,50341
50342,Fred Thompson,50342
50343,Michael Ulmer,50343
50344,Alvin Orloff,50344
50345,Mary Campisi,50345
50346,Stephen Coote,50346
50347,Jimmy McGovern,50347
50348,Scott Heim,50348
50349,Sean Hanlon,50349
50350,Brian Lamb,50350
50351,Carole Kismaric,50351
50352,Clarence Paget,50352
50353,Coleman Dowell,50353
50354,Cedric Mims,50354
50355,Bakerman,50355
50356,Christopher Street Magazine,50356
50357,Ben Sill,50357
50358,Mario Martinez,50358
50359,Ken Fitch,50359
50360,Patrick E. Horrigan,50360
50361,Jeffrey N. McMahan,50361
50362,Charles Wysocki,50362
50363,Zakaria Erzinclioglu,50363
50364,Rosemary Hawthorne,50364
50365,Ruth S. Knowles,50365
50366,Jane Caminos,50366
50367,Morgan Robertson,50367
50368,Edmond Pearson,50368
50369,Nicholas Howe,50369
50370,H. Kubasch,50370
50371,Felice Benuzzi,50371
50372,Carol Birch,50372
50373,Guido Majno,50373
50374,Florence Stevenson,50374
50375,Doug Wilhelm,50375
50376,Lea DeLaria,50376
50377,Timothy James Beck,50377
50378,Manly Wellman,50378
50379,Mary Gladys Meredith Webb,50379
50380,Kathryn Reines,50380
50381,David Abrahamsen,50381
50382,Leon Stein,50382
50383,Barbara Sheridan,50383
50384,Drew Gummerson,50384
50385,Coral S. Saxe,50385
50386,Natasha Tarpley,50386
50387,Dean Riddle,50387
50388,David Proctor,50388
50389,Janet Langlois,50389
50390,Rose Williams,50390
50391,Jeanette Beer,50391
50392,Gretchen Worden,50392
50393,Stanley Williams,50393
50394,Pat Fairon,50394
50395,Peter Bloxsom,50395
50396,Jerusha Hull McCormack,50396
50397,Bill Neal,50397
50398,Dana Holyfield,50398
50399,Dan Leone,50399
50400,M. Shayne Bell,50400
50401,Linda Covington,50401
50402,Mark Lerner,50402
50403,Dori Seda,50403
50404,Mark Mitchell,50404
50405,Thelwell Norman,50405
50406,John Tierney,50406
50407,Bill Yenne,50407
50408,Georgeanne Brennan,50408
50409,Martha Yeilding Scribner,50409
50410,Gregory McNamee,50410
50411,Pamela James,50411
50412,Frank Richard Stockton,50412
50413,Fergus Henderson,50413
50414,Herbert Kastle,50414
50415,Martin Parr,50415
50416,David Earl Worth,50416
50417,Phil Foglio,50417
50418,Greer Lawrence,50418
50419,Elan Fleisher,50419
50420,Randall Jarrell,50420
50421,Jacqueline Fearn,50421
50422,H. Andrew Swinburne,50422
50423,Ann Victoria Roberts,50423
50424,Nancilee  Wydra,50424
50425,Robert R. Provine,50425
50426,Louis Allen,50426
50427,Rev. R. Heber Gooden,50427
50428,Norman Thelwell,50428
50429,Laura Argiri,50429
50430,Duane Simolke,50430
50431,Fredric Brown,50431
50432,Batton Lash,50432
50433,Kenneth E Read,50433
50434,Robert Harbison,50434
50435,Brooke McEldowney,50435
50436,Howard Moss,50436
50437,Edwatd Lucie~Smith,50437
50438,Jacqueline Damian,50438
50439,Mary Loberg Walley,50439
50440,Christine De Pisan,50440
50441,Eric Gurney,50441
50442,Anne Ross,50442
50443,T. Lain,50443
50444,Betty Jo Tucker,50444
50445,Gerard Donelan,50445
50446,Joanne Asala,50446
50447,John Demos,50447
50448,"Douglas, Dr. Ubelaker",50448
50449,NICOLE MONES,50449
50450,Stanley M.D. Burns,50450
50451,Leila Hadley,50451
50452,Catherine Derevitzky,50452
50453,Jr. Bill Adler,50453
50454,Matthew Bourne,50454
50455,Terence Whitaker,50455
50456,Darren Greer,50456
50457,Barbara Ninde Byfield,50457
50458,Bill Sherwonit,50458
50459,Kenneth V. Iserson,50459
50460,Dorothy Middleton,50460
50461,Claire Morgan,50461
50462,Vicki MacKenzie,50462
50463,Vincent Virga,50463
50464,Tim Hemlin,50464
50465,Michael A. Dymmoch,50465
50466,Jan Struther,50466
50467,Heather Tyler,50467
50468,Sven Lindqvist,50468
50469,Elissa Haden Guest,50469
50470,Jessica Evans,50470
50471,M.R. Henderson,50471
50472,Kuthumi,50472
50473,Alicia Meadowes,50473
50474,Stephen Wright,50474
50475,Thomas Orton,50475
50476,Dora Landey,50476
50477,Anne Gaynor,50477
50478,Jack Drake,50478
50479,Richard Mueller,50479
50480,Greenwood. Leigh,50480
50481,Jonathan Hall,50481
50482,William M. Burt,50482
50483,Connie Zweig,50483
50484,Judith Kuriansky,50484
50485,Mayer Eisenstein,50485
50486,Pat B. Allen,50486
50487,Thalassa Cruso,50487
50488,Juliette Wood,50488
50489,Larry Bograd,50489
50490,David Richo,50490
50491,Martin E. Marty,50491
50492,Irwin Maxwell Stillman,50492
50493,Kim Shreffler,50493
50494,Laura Phillips,50494
50495,Pam Hart,50495
50496,Lynne Ramsay,50496
50497,Lindsey Mitchell,50497
50498,Stan Golomb,50498
50499,Maja Groft,50499
50500,Jerry Hagstrom,50500
50501,Terry Hill,50501
50502,Linda Resnick,50502
50503,Lee Tannen,50503
50504,Jimmy Connors,50504
50505,Marina Colasanti,50505
50506,Lendon H Smith,50506
50507,Judith Warner,50507
50508,Kensington Ladies' Erotica Society,50508
50509,Gurdjieff,50509
50510,Teresa Francis,50510
50511,Dick Plamondon,50511
50512,Michelle McKinney Hammond,50512
50513,Galeano,50513
50514,Marianne Harvey,50514
50515,Bruce Duffy,50515
50516,Lynnette Baughman,50516
50517,Elizabeth Swados,50517
50518,Anderson Ferrell,50518
50519,James D. Lester,50519
50520,Gerard Sullivan,50520
50521,Carol Bowtin,50521
50522,S.D. Norris,50522
50523,Lynne Burmyn,50523
50524,P. Edwin Hoyt,50524
50525,J. B. Hadley,50525
50526,Travis Tritt,50526
50527,Joe Treen,50527
50528,Lois Brenner,50528
50529,Lieber,50529
50530,Henry Hewes,50530
50531,Lynn Shahan,50531
50532,June Cash-Carter,50532
50533,Mark Harris,50533
50534,Annie Reiner,50534
50535,Hilma Wolitzer,50535
50536,Richard H. Curtis,50536
50537,Peter B. Kyne,50537
50538,"Lloyd M., Bucher",50538
50539,Shirley Frondorf,50539
50540,Kreskin,50540
50541,"Dorothy, M.D. Greenbaum",50541
50542,Tammy Wynette,50542
50543,William Hallahan,50543
50544,Steven Schlosstein,50544
50545,Muriel Dobbin,50545
50546,Christine Arness,50546
50547,John D. Randall,50547
50548,Et Al Netterberg,50548
50549,Brooks Stanwood,50549
50550,M. Timothy O'Keefe,50550
50551,JOHN HARRIS,50551
50552,Watkin Tench,50552
50553,Ann Miller,50553
50554,Kenneth M Morris,50554
50555,STANTON SAMENOW,50555
50556,Dan Sachs,50556
50557,Timothy R. Tangherlini,50557
50558,Garborgs Heart N Home,50558
50559,Joseph Murrhy,50559
50560,Stephanie Laland,50560
50561,Deanna Beisser,50561
50562,Don Herron,50562
50563,Carmen Domingo,50563
50564,Josep Pous i PagÃ¨s,50564
50565,Marianne M. Moates,50565
50566,Leonard L. Berry,50566
50567,Jean-Christophoe Rufin,50567
50568,Derryn Hinch,50568
50569,Doris Cavell Martin French,50569
50570,Wendy Taylor,50570
50571,Philip H. Melanson,50571
50572,Norma Farnes,50572
50573,Matthew Collins,50573
50574,James Gabriel Berman,50574
50575,Bill Queen,50575
50576,Genevieve Lyons,50576
50577,Iain Dale,50577
50578,Mark Radcliffe,50578
50579,Simon Garfield,50579
50580,Barry Cryer,50580
50581,Eric Brown,50581
50582,Neil Mullarkey,50582
50583,Frank D.K. Ching,50583
50584,Ian Grey,50584
50585,Ian Derbyshire,50585
50586,Martin Kelner,50586
50587,Emmanuel Bove,50587
50588,Kathleen Kinder,50588
50589,Sade,50589
50590,Patricia Lawson,50590
50591,IBM Redbooks,50591
50592,Rick Fawn,50592
50593,Robert Alden Loucks,50593
50594,Pete Waterman,50594
50595,selected Karen Sullivan,50595
50596,Gideon Haigh,50596
50597,Laura Jones,50597
50598,Diego De Silva,50598
50599,Raymond Austin,50599
50600,Rick Winter,50600
50601,Virginia Beane Rutter,50601
50602,Isaac M. Marks,50602
50603,Frank Mankiewicz,50603
50604,Everett Gee Jackson,50604
50605,Jeff Stein,50605
50606,Sally Denton,50606
50607,Charles Nicholl,50607
50608,Robert J. King,50608
50609,Mike Collins,50609
50610,Nabia Abbott,50610
50611,Ken Metzler,50611
50612,JUAN WILLIAMS,50612
50613,Jean Ward,50613
50614,Moses Hadas,50614
50615,Nicholas Rzhevsky,50615
50616,Alan Ridenour,50616
50617,Tom Lichty,50617
50618,Eric Sloane,50618
50619,Katya Arnold,50619
50620,Mollie Dickenson,50620
50621,Barbara Howar,50621
50622,Donna M. Dean,50622
50623,Mark De Castrique,50623
50624,LESLIE STELLA,50624
50625,EVA HOFFMAN,50625
50626,H. Bruce Franklin,50626
50627,Bill Ayers,50627
50628,RICHARD LISCHER,50628
50629,J. H Brennan,50629
50630,Ralph Graves,50630
50631,Brian Finnegan,50631
50632,Children's Bible Hour,50632
50633,Jeffrey C. Fenholt,50633
50634,Joan Hake Robie,50634
50635,Adrian Fogelin,50635
50636,Cynthia Ulrich Tobias,50636
50637,Brian McFarlane,50637
50638,Wayne A. MacK,50638
50639,"Norman, H. Wright",50639
50640,Harold Hutton,50640
50641,Pete Abrams,50641
50642,David Veerman,50642
50643,Peter Abrams,50643
50644,Cyma Rubin,50644
50645,Sandra Fisher,50645
50646,Gwen Edelman,50646
50647,Barbara Taylor,50647
50648,Claudia Arp,50648
50649,Tamela Hancock Murray,50649
50650,Joan Pickart,50650
50651,Laurie Hall,50651
50652,Jim Talley,50652
50653,Jasen Emmons,50653
50654,Carolyn Walz Kramlich,50654
50655,Judith Briles,50655
50656,Matthew Richard  Poole,50656
50657,William Beausay,50657
50658,Ken Ham,50658
50659,Patrick Lawrence,50659
50660,Len Rutledge,50660
50661,Athens Avenue Poetry Circle,50661
50662,Rosetta Reitz,50662
50663,David Ray,50663
50664,Rosa Ainley,50664
50665,Nancy Hayfield,50665
50666,John Machay,50666
50667,Time Life Inc Staff,50667
50668,Kyle Jarrard,50668
50669,Tamara Hall,50669
50670,Dennis Swanberg,50670
50671,Joshua Mack,50671
50672,Teresa,50672
50673,ShichirÃ?Â´ Fukazawa,50673
50674,Yogananda,50674
50675,Lindgren,50675
50676,Peter Huchthausen,50676
50677,Robert Stinnett,50677
50678,Katherine V Forrest,50678
50679,Thomas Wiseman,50679
50680,Dennis Barker,50680
50681,James Bryan,50681
50682,J.J. Marric,50682
50683,Nancy Wagner,50683
50684,Franz Bartelt,50684
50685,Bharati Krsna Tirthaji,50685
50686,Jean-Pierre Spilmont,50686
50687,Shozo Kanai,50687
50688,Pierre SauliÃ¨re,50688
50689,Michael B. A. Oldstone,50689
50690,Thomas J. Fleming,50690
50691,Jessie Redding Hull,50691
50692,Harvey A. Daniels,50692
50693,Stephen Arons,50693
50694,Frank Stieper,50694
50695,"Beverly Whitaker, Long",50695
50696,Bard Williams,50696
50697,Marcie Miller Stadelhofen,50697
50698,Hendricks,50698
50699,Cynthia Barnett,50699
50700,Annie Billups,50700
50701,Gail Wilson Kenna,50701
50702,Jeanne S. Chall,50702
50703,C.Warren Hollister,50703
50704,Otto A. Bird,50704
50705,Enrico Malizia,50705
50706,Thomas Gehrmann,50706
50707,Ralf GÃ?Â¼nther,50707
50708,Rosemarie Marschner,50708
50709,Archibald MacLeish,50709
50710,Rebecca M Valette,50710
50711,Edward David Allen,50711
50712,Elizabeth Hainstock,50712
50713,Kenneth Kieszak,50713
50714,George Yule,50714
50715,Charles LA Rocca,50715
50716,Judith A. Bosley,50716
50717,Lee Raintree,50717
50718,Bosley,50718
50719,Wallace Family,50719
50720,Leonore Fleisher,50720
50721,Willis Lindquist,50721
50722,James M. Barrie,50722
50723,William Steele,50723
50724,Thomas Hardy Leahey,50724
50725,Bill B.,50725
50726,William Fleming,50726
50727,National Geographic Book Service,50727
50728,Dick J. Reavis,50728
50729,Roy Sorrels,50729
50730,William Raymond Manchester,50730
50731,Terry A. Anderson,50731
50732,Ben Wasson,50732
50733,Peggy W. Prenshaw,50733
50734,Mary G. Durkin,50734
50735,Frank Stack,50735
50736,"Wilcomb E., Ed. Washburn",50736
50737,Merle Miller,50737
50738,KENNETH Y STAMPP,50738
50739,Bolton            He,50739
50740,Joan Meyers,50740
50741,John Francis Bannon,50741
50742,Helen Delpar,50742
50743,M.I. Finley,50743
50744,E. A. Sophocles,50744
50745,Harold Edson Driver,50745
50746,Sidney Painter,50746
50747,Richard M Nixon,50747
50748,W. L Clayton,50748
50749,Andrew Dib Sherfan,50749
50750,Sarah Howarth,50750
50751,Bill Sweetman,50751
50752,Leon C. Standifer,50752
50753,Otto F. Walter,50753
50754,Joseph S. Bonsall,50754
50755,Virginia Stem Owens,50755
50756,Jim &amp; Judy Lanning,50756
50757,James V. Lee,50757
50758,Sharon Zukowski,50758
50759,Charlotte Armstrong,50759
50760,Michael L. Frankel,50760
50761,Peter Butter,50761
50762,Gerald Hamilton-Edwards,50762
50763,Johannes K. Soyener,50763
50764,Edward Higgs,50764
50765,David A. Garvin,50765
50766,Norm Forman,50766
50767,Rober G. Lanphear,50767
50768,Susan Olasky,50768
50769,Carole Gerber,50769
50770,Muriel James,50770
50771,Karen Anne Hutchinson,50771
50772,Jeffrey M. Jonas,50772
50773,Penny Wise Budoff,50773
50774,Stephanie DeGraff Bender,50774
50775,"Donald F. &amp; Wender, Paul H. Klein",50775
50776,Lindsay R. Curtis,50776
50777,Michael Weiner,50777
50778,Arthur Kornhaber,50778
50779,Deborah M. Burek,50779
50780,Fred L. Miller,50780
50781,Milton Newman Bunker,50781
50782,Seymour Diamond,50782
50783,Frank Soos,50783
50784,Robert Matthews,50784
50785,HANLEY G,50785
50786,John L Munschauer,50786
50787,Leah Beck,50787
50788,Charles Bradley Templeton,50788
50789,Pieter Van Raven,50789
50790,Aherne,50790
50791,Linda Bennett,50791
50792,Nick Bnatock,50792
50793,Geri Medway,50793
50794,Michael Asher,50794
50795,D'Arcy Richardson,50795
50796,Gerard Benson,50796
50797,Brian Rix,50797
50798,Donald Norfolk,50798
50799,Violeta Chamorro,50799
50800,Sandra Ann Horn,50800
50801,Judith Maas Rheingold,50801
50802,Randy Russell,50802
50803,American College of Obstetricians and Gynecologists,50803
50804,James K. Seward,50804
50805,Ruth Rejnis,50805
50806,Allan A. Metcalf,50806
50807,Andrea Kannapell,50807
50808,Bill MacDonald,50808
50809,Nicholas Capaldi,50809
50810,Point Foundation,50810
50811,Randall Duckett,50811
50812,Deby Nash,50812
50813,David A. Wilson,50813
50814,Evelyn B. McCune,50814
50815,CAROLYN SEE,50815
50816,Barbara-Radcliffe Rogers,50816
50817,Fred E. Jandt,50817
50818,Dee Michelle Irwin,50818
50819,George Rodman,50819
50820,Margery Fish,50820
50821,J. R Price,50821
50822,Paul C. Reisser,50822
50823,Alex Adams,50823
50824,Mary Gordon-Watson,50824
50825,Guy Corneau,50825
50826,Jeanne Warren Lindsay,50826
50827,J.D. Gilman,50827
50828,Baird T. Spalding,50828
50829,R.V. Cassill,50829
50830,Fredrick Hyde-Chambers,50830
50831,Mikaela Sitford,50831
50832,John R. Gillis,50832
50833,John Fisher,50833
50834,Rhonda Britten,50834
50835,Ellen Siever,50835
50836,David Rusling,50836
50837,Gregor N. Purdy,50837
50838,American Medical Association,50838
50839,K. P. Burke,50839
50840,Margaret Johnson,50840
50841,George F. Williams,50841
50842,Daniel Villasenor,50842
50843,Lynn Zimmer,50843
50844,Simon LeVay,50844
50845,Don Richardson,50845
50846,Patricia Yates,50846
50847,John Larkin,50847
50848,Jack Horn,50848
50849,Johnny Masilela,50849
50850,Katherine Vaz,50850
50851,John Mcgahern,50851
50852,Charles A. Reich,50852
50853,Tracy Kennedy,50853
50854,Bob Cudmore,50854
50855,G. F. Lamb,50855
50856,George G. Blackburn,50856
50857,Hendrik Neubauer,50857
50858,Martin Keene,50858
50859,Howard Chapnick,50859
50860,Ken Gallacher,50860
50861,Harmony Korine,50861
50862,Michelle Berry,50862
50863,Paul Ferris,50863
50864,Douglass Shand-Tucci,50864
50865,Len Fisher,50865
50866,Dulcie Lewis,50866
50867,N. Wells,50867
50868,Sol Kliczkowski,50868
50869,LIBBY GELMAN-WAXNER,50869
50870,Hugh Collins,50870
50871,Jocko Weyland,50871
50872,Jeff Connor,50872
50873,Clive Aslet,50873
50874,Hialeah Jackson,50874
50875,Joseph W.  Lowery,50875
50876,Ron Ranson,50876
50877,Markus Lehtipuu,50877
50878,Fred Karlsson,50878
50879,Daniel Mario Abondolo,50879
50880,William Buchanan,50880
50881,Marco Cantu,50881
50882,Nick Daken,50882
50883,Angela Gair,50883
50884,Hayden Carruth,50884
50885,DENIS THOMAS,50885
50886,Philip A. Steinbacher,50886
50887,Noel Malcolm Morris,50887
50888,Candace  Leiden,50888
50889,Julio CortÃ¡zar,50889
50890,Arthur H. Whitney,50890
50891,Paul Horowitz,50891
50892,Ernst-Wilhelm HÃ¤ndler,50892
50893,Ben Chiu,50893
50894,Productivity Point International,50894
50895,Chuck Sphar,50895
50896,Bjarne Stroustrup,50896
50897,Jim O'Donnell,50897
50898,Walter Erben,50898
50899,Dave  Prochnow,50899
50900,Randall W. Rhea,50900
50901,Cornell Drentea,50901
50902,Chan Tsao,50902
50903,Reginald McKnight,50903
50904,Reggie White,50904
50905,Jim Maloney,50905
50906,Marion Wyse,50906
50907,Hafiz,50907
50908,Charles E. Hummel,50908
50909,James Hoover,50909
50910,"Michael, M.D. Jacobson",50910
50911,Richard J. Maturi,50911
50912,Sylvia Rimm,50912
50913,Gary D Moore,50913
50914,John M. Drescher,50914
50915,Vicki Tyler,50915
50916,Ken A. L. Coar,50916
50917,Jack Kuhatschek,50917
50918,Harry Almond,50918
50919,Amy Dean,50919
50920,Jack W. Hayford,50920
50921,John Ankerberg,50921
50922,Kurt Brungardt,50922
50923,Gerald L. Schroeder,50923
50924,Charles French,50924
50925,Martha Sherrill,50925
50926,Rachel Kadish,50926
50927,"Robert E., M.D. Willner",50927
50928,Brenda Wineapple,50928
50929,Aurobindo Ghose,50929
50930,Juanita Ryan,50930
50931,Mark I. Pinsky,50931
50932,"Gerald G., Md. Jampolsky",50932
50933,S MacDonald,50933
50934,Mariam Slater,50934
50935,William C.  Amo,50935
50936,Helen McNeil,50936
50937,William Cleary,50937
50938,J. Star,50938
50939,Georges Ivanovitch Gurdjieff,50939
50940,Robert Frager,50940
50941,Michael D. Chafetz,50941
50942,Tom Paine,50942
50943,Ian Morson,50943
50944,A.G. Mojtabai,50944
50945,Donna Dickey Guyer,50945
50946,Achmat Dangor,50946
50947,A. Alvarez,50947
50948,Theta Burke,50948
50949,Deirdre Hanssen,50949
50950,Peter Turner,50950
50951,David S. Awbrey,50951
50952,Lee Cohen,50952
50953,Jay Strack,50953
50954,Gilbert Keith Chesterton,50954
50955,Doris Jean Dyke,50955
50956,J C. Pearce,50956
50957,Paul Findley,50957
50958,E. K. Peters,50958
50959,Nahid Rachlin,50959
50960,Manoucher Parvin,50960
50961,Warren Newton Beath,50961
50962,Penelope Bennett,50962
50963,Richard Bangs,50963
50964,JosÃ?Â©phine Dedet,50964
50965,Clare Cooper,50965
50966,Carroll                      L,50966
50967,Lionel Duroy,50967
50968,Maria Testa,50968
50969,Christine T. Jorgenson,50969
50970,David Richard,50970
50971,Justin Leiber,50971
50972,Michelle Bates,50972
50973,Glen David Gold,50973
50974,Omnibus Press,50974
50975,Sarah Jett,50975
50976,Judith Draper,50976
50977,Theron Raines,50977
50978,Nina Bouraouni,50978
50979,Jean-Denis Bredin,50979
50980,Julie D'Arcy,50980
50981,Karen McCullough,50981
50982,Keri Arthur,50982
50983,Frederick Brown,50983
50984,Irene Leroy,50984
50985,Lsban Hall,50985
50986,Bobby Knight,50986
50987,Peggy Nichol,50987
50988,Timothy Boggs,50988
50989,Raad Rawi,50989
50990,Dan Cragg,50990
50991,Marjorie Orr,50991
50992,Jay Gummerman,50992
50993,Stefan Petrucha,50993
50994,M. M. Buckner,50994
50995,WILLIAM ABRAHAMS,50995
50996,Joan W Blos,50996
50997,Eric Morse,50997
50998,Andrea Vitali,50998
50999,B.B. Calhoun,50999
51000,Hettie Jones,51000
51001,Cort Conley,51001
51002,Tim Berners-Lee,51002
51003,Hiltrud SchrÃ¶der,51003
51004,Chessex,51004
51005,Anna Rozen,51005
51006,Warren Bennis,51006
51007,Mark Mathabank,51007
51008,Nate Hardcastle,51008
51009,J. Steven York,51009
51010,Michael Reisig,51010
51011,Gary L. Holleman,51011
51012,Joe Torre,51012
51013,Philomena Mariani,51013
51014,Umar Ibn Muhammad Nafzawi,51014
51015,B. Michelaard,51015
51016,Carl Posey,51016
51017,George Gamow,51017
51018,Keith D. Miller,51018
51019,Michael Berlyn,51019
51020,John D. Nesbitt,51020
51021,John Thaw,51021
51022,Bryan Edwards,51022
51023,Rafael Nieves,51023
51024,William McCranor Henderson,51024
51025,Russ Kerr,51025
51026,Elizabeth Longford,51026
51027,Ed. J.Bronowski William Blake,51027
51028,Robie MacAuley,51028
51029,Carol Hutton,51029
51030,George Chesbro,51030
51031,Anne Higonnet,51031
51032,Paul Mandelbaum,51032
51033,"William A., M.D. Fintel",51033
51034,Jim Humphries,51034
51035,Mark Cocker,51035
51036,Jane Miller,51036
51037,Louise A. Desalvo,51037
51038,Charles Worthington,51038
51039,"Celeste, Ph.D. Yarnall",51039
51040,Jennifer Clement,51040
51041,Bruce Baugh,51041
51042,White Wolf,51042
51043,Steven Brill,51043
51044,Robyn Bryant,51044
51045,Alexei Kondratiev,51045
51046,C. J. Henderson,51046
51047,Gordon R Dickson,51047
51048,Emily Kimbrough,51048
51049,Tony Randall,51049
51050,"Alfred Bertram, Jr. Guthrie",51050
51051,Laura Keane Zametkin Hobson,51051
51052,Graham Scott,51052
51053,Marvin L. Kalb,51053
51054,Rose Jourdain,51054
51055,Jean Lush,51055
51056,Joan Haslip,51056
51057,Edward Koch,51057
51058,Becky Yancey,51058
51059,Peggy Barker,51059
51060,Dolley Carlson,51060
51061,Jack Kriesmer,51061
51062,Jack Markow,51062
51063,William J. Sr. Owen,51063
51064,Stephen W. Kress,51064
51065,Ginnie Hofmann,51065
51066,Kathy Trocheck,51066
51067,Gray Dessler,51067
51068,Gustav Ranis,51068
51069,Daniel H. Gower,51069
51070,Pat Carey,51070
51071,Richard Kalich,51071
51072,Master Charles Cannon,51072
51073,Keith D. Jones,51073
51074,J. E. Pournelle,51074
51075,Leopold Labedz,51075
51076,Hitoshi Ariga,51076
51077,Steve Garvey,51077
51078,Alice Goldfarb Marquis,51078
51079,Whitey Ford,51079
51080,Ben J. Watenberg,51080
51081,Hugh Howard,51081
51082,Mark O. Martin,51082
51083,Michael J. Sodaro,51083
51084,Sydney Ladensohn Stern,51084
51085,Beverly Cohn,51085
51086,Arthur P. Brief,51086
51087,Stephen Fishman,51087
51088,Lloyd J. Matthews,51088
51089,Sallie Bingham,51089
51090,Charles Downey,51090
51091,Whitman Bassow,51091
51092,Elgen M. Long,51092
51093,Jim Posewitz,51093
51094,Irwin Gellman,51094
51095,Christopher Lane,51095
51096,Terence H. White,51096
51097,Baltasar Porcel,51097
51098,Antal Szerb,51098
51099,Assumpcio Cantalozella,51099
51100,Fernando Sanchez Drago,51100
51101,Saki Hiwatari,51101
51102,CARLOS DE ABREU,51102
51103,D.B. Borton,51103
51104,JoaquÃ­n GimÃ©nez-Arnau,51104
51105,ROBERT J. RINGER,51105
51106,RamÃ³n Tamames,51106
51107,Pat Mullan,51107
51108,Tim Vicary,51108
51109,Henry R. Haggard,51109
51110,Robert M. Smet,51110
51111,William Lee,51111
51112,FrancoisÂ­Rene de Chateaubriand,51112
51113,Javier Sierra,51113
51114,Isabel Diaz,51114
51115,Carol Donahue,51115
51116,Enriqueta Capellades,51116
51117,Cristina Lastrego,51117
51118,Miguel Santana,51118
51119,Francoise Labro,51119
51120,"Thomas, Dr Verny",51120
51121,Alfonso Grosso,51121
51122,Patrick J. Gallo,51122
51123,Eric F. Johnson,51123
51124,J. Thompson,51124
51125,Francese Mateu,51125
51126,Peter D. Varhol,51126
51127,Arthur Quinn,51127
51128,Engle,51128
51129,Gavin Lines,51129
51130,George Rainbird,51130
51131,Rich Grace,51131
51132,Rod Randall,51132
51133,Tessa Richardson-Jones,51133
51134,J.E. Neighbors,51134
51135,Theodor Reik,51135
51136,Cliff Berg,51136
51137,R. B. Austin,51137
51138,Rachel Becker,51138
51139,Brian  Jepson,51139
51140,Jerry R. Jackson,51140
51141,Michi Henning,51141
51142,R.W. Alley,51142
51143,Andreas Vogel,51143
51144,Terry Winograd,51144
51145,L. H. Longley-Cook,51145
51146,KNUT HAMSUN,51146
51147,Ann &amp; Essene Valentin,51147
51148,Jonathan Star,51148
51149,Paul B Horton,51149
51150,Thomas Andrew Bailey,51150
51151,Bobby Lynn Maslen,51151
51152,Kenn Hayes,51152
51153,Len Hilts,51153
51154,Allen Welsh Dulles,51154
51155,Kenneth E. Boulding,51155
51156,Lareina Rule,51156
51157,C. C. Brondwin,51157
51158,Roy Marvin Robbins,51158
51159,Ann Kiemel,51159
51160,Barclay Cooke,51160
51161,"Peggy &amp; Knapp, Dan Caserta",51161
51162,Gayle G. Roper,51162
51163,Walter Pauk,51163
51164,Steven W. Hook,51164
